transaction_id,customer_id,transaction_date,amount,transaction_type
1858,138,2023-11-02 00:58:25,103.22,withdrawal
1859,957,,385.68,purchase
1860,383,2022-05-24 12:14:58,,
1861,132,2023-05-13 03:36:25,145.75,refund
1862,740,2022-03-20 09:45:26,70.9,purchase
1863,691,2024-01-28 01:03:07,176.5,deposit
1864,342,,,withdrawal
1865,375,2025-03-18 04:22:09,492.93,refund
1866,58,,249.58,purchase
1867,691,2022-07-19 22:59:51,331.86,purchase
1868,561,2024-07-11 01:35:49,470.95,withdrawal
1869,217,2024-02-11 16:12:15,,refund
1870,137,2023-07-08 18:35:05,60.32,deposit
1871,679,2023-07-04 17:16:09,478.85,refund
1872,209,2024-06-17 01:20:59,398.24,refund
1873,591,2023-03-07 06:03:58,283.13,withdrawal
1874,572,2022-11-28 11:52:10,391.44,purchase
1875,548,2025-07-31 20:09:12,351.69,deposit
1876,696,2023-02-25 13:40:11,,deposit
1877,714,2023-03-05 00:48:17,492.28,deposit
1878,565,2022-03-13 03:27:57,340.22,deposit
1879,655,2024-10-02 03:42:39,388.16,withdrawal
1880,273,2022-01-13 12:20:43,487.8,refund
1881,834,2023-10-25 18:55:27,496.64,withdrawal
1882,12,2023-01-02 11:54:29,423.99,refund
1883,543,2025-07-15 17:20:07,455.36,purchase
1884,739,2024-07-19 17:28:29,293.97,deposit
1885,180,2022-08-31 21:28:03,272.75,purchase
1886,113,2024-04-29 00:38:16,417.15,refund
1887,623,,6.8,withdrawal
1888,736,2024-08-21 13:46:24,106.7,refund
1889,58,2025-04-30 05:11:03,328.63,withdrawal
1890,513,,484.1,refund
1891,,2025-05-15 03:53:15,20.42,withdrawal
1892,853,2023-12-15 23:33:22,398.57,withdrawal
1893,625,2024-06-12 11:51:36,325.4,purchase
1894,478,2022-05-02 10:47:02,181.8,refund
1895,484,2024-01-20 00:32:06,88.83,refund
1896,551,2024-06-08 15:48:34,213.41,deposit
1897,82,2025-05-24 10:45:47,486.86,withdrawal
1898,948,2022-05-01 03:12:05,424.0,refund
1899,942,2022-11-19 03:53:03,493.77,withdrawal
1900,427,2024-01-07 08:38:28,66.9,deposit
1901,971,2022-11-26 05:23:05,448.93,refund
1902,559,2023-08-23 13:48:58,303.71,deposit
1903,618,2025-01-24 11:57:59,242.41,refund
1904,776,2022-03-21 18:44:21,332.47,purchase
1905,938,2023-12-03 12:31:23,207.82,purchase
1906,902,2024-07-07 09:23:29,446.69,deposit
1907,80,2024-04-20 05:54:43,267.96,purchase
1908,,2022-03-02 10:07:41,45.47,deposit
1909,69,2024-06-29 06:40:48,139.05,
1910,774,2022-09-29 12:16:37,93.29,refund
1911,177,2023-08-04 07:37:01,146.65,withdrawal
1912,295,2025-05-10 04:23:38,223.07,purchase
1913,5,2022-09-10 07:03:08,218.34,refund
1914,124,2023-01-28 03:56:37,173.49,refund
1915,549,2025-06-30 12:26:33,444.4,deposit
1916,494,2022-11-15 17:18:25,221.8,purchase
1917,145,2022-05-09 16:51:38,,refund
1918,394,2023-07-04 23:27:25,328.91,withdrawal
1919,17,2022-02-20 08:15:37,199.48,purchase
1920,753,2025-01-09 19:25:58,79.02,refund
1921,537,2022-01-07 07:41:12,51.92,refund
1922,460,,230.2,deposit
1923,690,2023-12-08 10:52:00,483.83,refund
1924,455,2024-07-26 04:38:24,229.39,refund
1925,374,2023-11-22 01:36:43,149.98,refund
1926,129,2025-03-23 04:08:50,297.66,refund
1927,860,2022-01-15 23:16:44,15.88,purchase
1928,357,2025-04-20 13:34:22,373.77,refund
1929,960,2022-01-20 05:23:35,20.73,deposit
1930,92,2022-10-01 11:10:42,429.65,purchase
1931,708,,24.01,purchase
1932,373,2022-08-12 10:09:06,58.02,withdrawal
1933,651,2022-05-02 15:04:10,361.12,withdrawal
1934,342,,419.75,deposit
1935,694,2023-05-18 04:43:05,346.86,purchase
1936,970,2023-01-17 21:59:22,298.39,purchase
1937,13,,277.05,purchase
1938,195,2023-11-26 09:09:03,104.74,purchase
1939,773,2024-04-05 02:14:50,206.57,deposit
1940,619,2024-01-22 04:04:52,59.68,withdrawal
1941,978,2022-10-29 20:30:16,,purchase
1942,976,2024-04-25 12:41:21,381.06,purchase
1943,717,2023-08-28 19:19:19,270.22,
1944,338,2022-06-17 22:01:10,456.81,refund
1945,809,2025-08-05 15:32:31,248.4,refund
1946,622,2023-08-02 18:36:03,241.84,purchase
1947,807,2023-07-12 14:51:40,468.83,deposit
1948,130,2022-08-16 06:08:51,136.23,refund
1949,914,2022-09-27 07:37:33,174.64,deposit
1950,957,2024-10-20 07:55:33,446.62,purchase
1951,116,2025-05-13 07:39:24,381.31,purchase
1952,62,2022-03-01 17:53:51,387.98,refund
1953,75,2025-08-24 00:08:34,440.06,withdrawal
1954,392,2022-11-06 13:17:33,24.14,refund
1955,21,2023-12-21 03:27:10,94.18,deposit
1956,731,2024-11-25 05:58:09,74.94,withdrawal
1957,93,2022-08-02 11:43:29,131.16,deposit
1958,307,2023-04-30 08:57:27,451.53,refund
1959,227,2022-08-17 02:23:32,,refund
1960,993,2022-07-13 14:05:57,54.87,withdrawal
1961,286,2024-06-04 15:12:19,366.49,refund
1962,234,2023-06-02 15:30:10,472.16,withdrawal
1963,980,2022-12-23 17:59:46,380.17,deposit
1964,931,2022-05-28 07:40:19,247.06,refund
532,406,,229.76,refund
1966,764,2024-03-20 12:42:10,402.4,withdrawal
1967,464,2022-03-27 12:54:18,179.35,deposit
1968,118,2022-09-10 16:17:28,183.26,withdrawal
1969,791,2023-01-13 06:14:38,14.19,withdrawal
1970,449,2024-03-15 10:54:10,192.29,deposit
1971,577,2024-12-22 00:36:09,346.72,deposit
1972,570,2023-03-16 07:16:36,169.85,purchase
1973,423,2025-01-15 05:25:25,13.2,withdrawal
1974,579,2024-07-27 12:17:28,312.99,refund
1975,509,2023-06-01 00:52:41,467.17,withdrawal
1976,280,2022-07-30 22:46:13,325.59,deposit
1977,947,,11.06,deposit
1978,416,2023-07-10 00:26:08,,withdrawal
1851,941,2024-06-25 22:20:56,389.63,refund
1980,311,2024-03-23 19:46:28,136.37,withdrawal
1981,733,2024-12-13 15:17:45,159.57,withdrawal
1982,244,2023-04-10 08:49:02,337.71,purchase
1983,969,2024-07-09 19:47:00,,withdrawal
1984,489,2023-12-18 17:18:00,,purchase
1985,767,2024-03-13 12:23:02,435.71,withdrawal
1986,995,2024-02-05 13:51:25,397.64,deposit
1987,719,,99.07,refund
1988,328,2024-02-19 19:42:49,48.56,refund
1989,299,2023-10-31 14:29:32,364.16,refund
1990,354,2024-06-19 04:19:16,476.7,withdrawal
1991,419,2022-05-17 19:41:58,297.77,refund
1992,565,2022-08-07 20:40:58,449.73,purchase
1993,811,2025-04-28 05:59:43,288.83,withdrawal
1994,891,2025-03-07 00:41:51,256.73,purchase
1995,,2022-12-14 13:52:30,31.81,purchase
1996,833,2023-05-11 15:41:44,64.77,refund
1997,184,2023-08-14 04:47:55,375.05,purchase
1998,716,2023-06-19 20:24:20,205.39,purchase
1999,735,2023-08-30 17:45:49,372.16,withdrawal
2000,196,,47.41,withdrawal
2001,516,2024-01-16 19:27:29,442.14,withdrawal
2002,995,2024-04-14 10:52:48,,deposit
2003,340,2022-05-14 11:49:48,268.2,withdrawal
2004,756,2024-07-15 11:10:20,119.98,refund
2005,754,2024-01-21 16:16:53,410.84,withdrawal
2006,436,,161.19,deposit
1393,185,2022-05-24 13:05:14,209.86,deposit
2008,264,2022-01-13 09:06:04,53.42,purchase
2009,482,2024-12-22 21:14:24,234.91,refund
2010,99,2024-01-08 13:54:10,228.61,withdrawal
2011,765,,118.42,refund
2012,172,2025-05-19 17:11:21,73.86,refund
2013,105,2024-06-25 19:38:07,283.39,refund
2014,939,2024-04-22 03:40:34,49.73,deposit
2015,621,2023-07-03 17:57:32,157.84,refund
2016,626,2024-10-17 16:59:06,468.61,refund
1438,699,2022-06-01 02:56:33,148.73,withdrawal
72,717,2025-08-07 09:21:18,470.75,refund
2019,860,2022-10-31 03:58:16,316.28,withdrawal
2020,806,2024-08-07 06:45:40,298.59,purchase
2021,,2025-02-24 22:05:30,252.33,refund
2022,123,2022-10-30 13:59:31,429.36,deposit
2023,668,2023-02-15 01:02:10,197.24,purchase
2024,657,2022-03-18 00:16:46,258.49,deposit
2025,202,2022-08-23 19:32:41,217.37,deposit
2026,50,2022-11-13 01:56:17,397.23,withdrawal
2027,334,2024-09-15 19:17:32,352.21,refund
2028,275,2023-06-30 05:26:34,90.34,purchase
2029,826,2024-01-27 12:05:50,450.6,refund
2030,611,2024-01-05 13:32:04,102.02,withdrawal
2031,590,2022-05-29 03:58:23,70.29,purchase
2032,652,2023-03-13 18:58:17,227.63,refund
2033,612,2023-01-03 01:18:53,313.06,purchase
2034,670,2023-07-21 12:06:25,139.84,deposit
2035,763,2025-04-30 15:07:51,268.43,purchase
2036,756,2025-02-17 07:14:02,47.79,deposit
2037,,2023-11-26 10:14:59,211.25,refund
2038,386,2022-07-08 03:34:38,206.12,refund
2039,515,2022-06-09 07:30:53,477.03,deposit
2040,104,2022-06-17 19:20:24,250.75,purchase
2041,898,2025-06-19 01:56:01,5.44,withdrawal
2042,816,2024-09-15 03:40:09,351.26,purchase
2043,317,2024-02-14 05:12:44,,withdrawal
2044,356,2024-10-30 04:39:42,244.5,deposit
2045,258,2024-01-20 15:57:02,43.02,deposit
2046,62,2023-04-11 10:14:24,144.76,deposit
2047,883,2022-09-18 12:55:01,287.89,purchase
2048,,2023-03-02 09:59:06,269.32,withdrawal
2049,455,2024-03-27 10:51:55,298.43,refund
2050,61,2025-05-02 23:23:01,252.71,withdrawal
2051,203,2022-08-18 05:51:05,24.19,
2052,273,2022-04-13 11:58:56,,withdrawal
2053,167,2023-11-27 23:13:11,,withdrawal
2054,194,2024-10-11 13:29:10,349.54,withdrawal
2055,513,2023-03-14 06:36:39,11.49,deposit
2056,574,2022-08-20 03:59:20,475.44,refund
2057,431,2024-09-19 17:43:46,131.97,deposit
2058,698,2023-01-02 23:21:55,372.69,deposit
2059,954,2023-07-14 01:16:33,425.53,refund
2060,438,2023-02-28 18:35:42,374.96,refund
2061,431,2023-02-14 10:00:57,203.65,deposit
2062,101,2025-07-29 21:16:59,352.31,purchase
2063,852,2024-03-07 06:06:29,444.83,withdrawal
2064,125,2024-06-03 17:12:52,350.6,refund
2065,224,2023-02-24 10:08:04,139.23,withdrawal
2066,574,2023-10-13 11:40:59,85.7,withdrawal
2067,573,2024-02-26 16:12:18,166.81,withdrawal
2068,686,2023-08-15 07:47:40,54.03,purchase
2069,828,2023-12-17 18:36:46,347.58,deposit
2070,898,2022-07-28 00:40:12,316.47,withdrawal
2071,377,2024-02-28 15:33:49,319.36,purchase
2072,,2022-09-09 01:21:56,81.76,purchase
2073,539,2025-02-27 12:13:51,470.13,refund
2074,247,2023-04-24 04:55:50,289.38,deposit
2075,901,2024-07-17 01:54:46,,withdrawal
2076,350,2024-04-18 09:15:23,16.22,deposit
2077,11,2023-03-01 17:45:29,22.85,deposit
2078,104,2024-09-18 18:08:00,430.76,deposit
2079,837,2025-03-23 16:22:22,445.88,purchase
2080,995,2022-07-14 20:52:04,446.82,refund
2081,858,2023-08-29 23:07:53,120.18,refund
2082,634,2022-03-13 02:06:57,380.87,purchase
2083,219,2024-04-24 19:40:10,,deposit
662,288,2022-01-10 14:45:30,64.81,withdrawal
2085,,2022-03-31 06:44:36,76.23,purchase
2086,,2022-06-12 06:04:21,293.95,withdrawal
2087,880,2024-03-04 01:10:03,109.34,deposit
2088,245,2022-07-25 07:59:25,207.74,withdrawal
2089,685,2025-01-01 04:59:31,149.23,purchase
2090,524,2022-02-01 04:23:08,342.7,deposit
2091,973,2022-06-11 02:17:41,152.58,purchase
2092,314,2024-10-26 14:56:28,358.71,purchase
2093,98,2023-09-28 15:41:13,,
2094,41,2024-06-08 07:05:48,196.7,purchase
2095,776,2023-12-22 18:18:10,477.25,withdrawal
2096,340,2023-07-22 07:01:10,169.1,deposit
2097,3,2023-06-22 13:58:05,346.14,withdrawal
2098,26,2023-04-04 20:11:22,379.61,deposit
2099,993,2022-09-27 06:57:42,136.37,withdrawal
2100,566,2023-07-11 22:58:07,168.33,deposit
2101,929,2024-12-10 04:16:32,156.74,withdrawal
2102,325,2022-11-08 05:07:15,89.53,withdrawal
2103,809,2025-06-11 08:46:57,345.09,refund
2104,520,2024-02-27 02:25:50,122.77,deposit
2105,795,2025-06-18 11:13:10,243.26,
2106,190,2024-12-17 20:25:39,134.1,
1663,275,2022-12-31 09:15:57,378.75,withdrawal
2108,542,2022-11-17 20:15:36,93.08,withdrawal
2109,328,2024-06-27 15:45:54,457.2,
2110,295,,131.84,refund
2111,218,,,purchase
2112,594,2024-10-08 12:32:51,267.78,withdrawal
2113,873,2022-01-06 10:39:00,21.25,withdrawal
2114,180,2022-06-13 03:46:09,223.09,withdrawal
2115,706,2024-12-27 18:50:03,,withdrawal
2116,844,2023-05-28 12:17:36,296.8,deposit
2117,174,2022-06-05 18:40:36,133.34,withdrawal
2118,570,2024-12-28 05:28:51,402.54,refund
2119,556,2025-03-30 08:29:37,300.09,purchase
2120,58,2022-07-09 03:39:18,113.15,deposit
2121,,2023-02-26 10:51:54,150.47,refund
2122,741,2023-07-19 04:53:14,435.94,refund
2123,796,2022-10-27 17:07:31,84.13,deposit
2124,547,2024-01-31 23:49:40,167.62,purchase
2125,779,2024-03-01 17:49:29,112.09,purchase
2126,496,2022-06-26 10:27:32,28.83,
2127,243,2024-08-19 23:33:35,362.37,
2128,956,,259.98,deposit
2129,986,2023-02-11 03:48:24,,purchase
2130,47,2022-02-12 01:41:05,158.02,withdrawal
2131,253,2022-06-05 09:13:06,177.52,purchase
2132,942,2024-01-30 18:23:44,15.41,withdrawal
2133,659,2022-02-16 11:14:06,90.33,deposit
2134,516,2023-12-24 01:42:07,147.85,
2135,682,2024-04-21 08:03:03,375.32,purchase
2136,446,2022-05-24 16:52:26,327.71,purchase
2137,3,2022-10-28 03:16:21,123.69,purchase
2138,750,2025-05-08 11:49:57,26.65,refund
2139,929,2022-06-18 21:11:07,146.99,refund
601,471,2023-07-25 03:11:56,411.11,refund
2141,355,2024-12-22 15:40:51,150.73,purchase
2142,357,2022-02-14 22:14:22,485.42,purchase
2143,,2022-01-22 10:42:42,214.93,deposit
2144,,2022-04-08 23:26:47,423.5,purchase
2145,487,2022-11-03 06:49:04,160.61,purchase
2146,214,2024-06-11 11:16:25,374.74,purchase
2147,229,2022-04-28 08:01:28,390.57,refund
2148,21,2024-02-12 19:56:21,166.2,refund
2149,871,2022-02-27 18:14:01,480.31,purchase
2150,686,2025-05-27 06:09:41,144.7,deposit
2151,754,2022-07-27 15:17:20,488.16,purchase
2152,677,2022-06-26 03:09:00,,
2153,477,2025-07-31 01:37:20,488.27,withdrawal
622,832,2024-03-29 15:52:33,192.86,deposit
2155,832,2022-08-31 23:41:32,88.03,purchase
2156,170,2024-05-18 23:14:05,466.81,purchase
2157,475,2022-11-06 04:29:01,153.0,purchase
364,63,2024-04-10 15:54:32,174.82,deposit
2159,374,2025-08-25 06:06:33,378.88,withdrawal
2160,867,2023-11-29 07:43:47,329.26,withdrawal
2161,,2024-05-27 22:24:53,301.07,withdrawal
2162,838,2022-07-30 11:12:39,15.16,withdrawal
2163,125,2023-02-11 16:09:28,394.29,refund
2164,771,2025-01-03 19:43:20,453.89,deposit
2165,597,2022-08-11 03:44:39,344.33,withdrawal
2166,200,2022-08-13 13:57:13,362.59,purchase
2167,678,2024-02-02 19:36:51,112.86,deposit
2168,145,2022-09-10 09:57:48,214.39,withdrawal
2169,340,2023-03-21 07:56:43,247.19,deposit
2170,76,2025-02-14 00:10:56,168.64,deposit
2160,867,2023-11-29 07:43:47,329.26,withdrawal
2172,70,2023-01-06 04:34:03,68.3,deposit
2173,792,2024-05-14 22:37:16,285.02,purchase
2174,,2023-05-27 17:06:35,292.03,refund
2175,290,2025-06-26 20:01:33,238.6,refund
2176,,2023-02-02 23:20:55,113.19,refund
2177,792,2022-02-08 08:39:59,378.01,deposit
2178,58,2025-06-13 01:51:17,253.24,refund
2179,498,2022-05-01 22:12:27,453.92,deposit
2180,378,2022-06-04 19:58:37,436.03,deposit
1927,860,2022-01-15 23:16:44,15.88,purchase
2182,521,,436.67,purchase
2183,180,2024-01-07 01:43:12,434.63,purchase
2184,270,2023-09-13 18:18:03,426.28,
2185,436,2023-12-05 16:07:41,15.04,deposit
2186,963,2022-10-22 04:31:28,162.58,refund
2187,355,2025-03-09 20:34:38,36.48,refund
2188,644,2023-06-02 09:38:28,238.27,refund
2189,414,2023-12-19 23:07:09,398.11,refund
2190,810,2024-03-26 22:24:23,53.0,refund
2191,462,2024-05-08 17:06:48,486.33,purchase
2192,96,2024-07-17 10:03:35,180.91,withdrawal
2193,700,2022-07-10 04:34:48,356.23,purchase
2194,924,2024-08-01 19:14:34,123.81,refund
2195,898,2022-06-24 03:49:02,296.63,withdrawal
2196,827,,409.36,refund
2197,103,2024-03-25 03:28:40,365.89,refund
2198,570,2023-05-26 00:47:36,71.68,withdrawal
2199,407,2023-05-03 03:01:31,214.94,deposit
2200,600,2023-07-13 04:45:22,128.21,deposit
2201,57,2023-08-16 05:53:17,362.2,withdrawal
2202,733,2023-08-07 21:01:45,345.94,deposit
2203,728,2025-08-08 00:04:14,,purchase
2204,368,2022-05-04 17:39:29,105.2,refund
2205,498,2024-07-14 10:24:12,288.6,deposit
2206,16,2022-11-03 23:35:55,16.46,refund
2207,352,2025-04-05 13:29:45,252.09,purchase
2208,416,2024-12-29 10:30:04,357.69,purchase
2209,752,2022-02-23 22:10:18,,refund
2210,518,2022-04-08 04:05:21,87.75,withdrawal
2211,136,2025-05-05 06:00:29,370.39,deposit
2212,391,2022-04-30 08:42:39,52.08,withdrawal
2213,835,2025-06-22 08:39:42,490.31,refund
2214,395,2025-06-05 12:12:49,10.62,withdrawal
2215,521,2024-03-23 17:11:59,75.04,withdrawal
2216,690,2022-11-08 10:15:01,170.93,purchase
2217,641,2022-10-13 13:18:14,225.13,withdrawal
2218,336,2023-10-25 02:00:25,357.6,
2219,651,2022-04-11 15:06:47,315.64,withdrawal
2220,322,2025-02-04 18:19:13,375.44,purchase
2221,935,2023-09-12 21:15:28,55.86,withdrawal
2222,971,2022-11-14 15:51:32,241.3,purchase
2223,568,2024-05-31 07:08:50,265.42,refund
2224,275,2022-09-08 22:21:19,139.01,purchase
2225,173,2024-05-18 21:05:23,138.42,withdrawal
2226,378,2023-07-08 05:34:31,459.38,withdrawal
2227,526,2024-12-25 08:01:57,120.85,purchase
2228,137,2025-04-02 18:51:37,316.3,deposit
2229,,2023-05-21 01:31:19,150.01,purchase
2230,175,2023-10-30 09:06:47,419.71,withdrawal
2231,499,2025-01-02 21:47:05,491.56,deposit
2232,741,2022-02-28 14:05:21,142.58,refund
2233,43,2022-08-26 15:39:53,184.49,refund
2234,923,2022-06-05 07:22:19,215.94,refund
2235,556,2022-08-13 11:23:02,130.19,deposit
2236,176,2025-01-05 02:39:14,238.27,
2237,,2024-10-23 10:29:14,,deposit
2238,978,2022-12-15 08:55:30,432.95,refund
2239,886,2023-03-09 22:15:07,43.38,purchase
2240,278,2023-03-21 11:48:37,132.89,refund
2241,152,2022-08-08 11:27:28,95.47,withdrawal
2242,616,2023-09-13 05:12:30,363.06,purchase
2243,140,2024-03-12 08:51:33,10.36,withdrawal
2244,365,2023-08-09 22:12:29,377.7,withdrawal
2245,629,2023-12-24 14:39:11,176.22,refund
2246,60,2024-10-24 20:30:21,474.48,purchase
2247,640,2023-01-04 08:00:29,105.17,withdrawal
2248,597,2024-01-06 06:42:55,159.9,purchase
2249,55,2025-01-19 19:34:32,115.72,refund
2250,773,2023-02-04 03:17:02,166.83,refund
2251,99,2024-04-12 23:01:12,428.55,refund
2252,355,2023-12-13 16:33:26,442.04,purchase
2253,126,2023-10-22 07:22:10,125.08,withdrawal
2254,917,2024-07-24 05:08:26,177.97,deposit
2255,876,2023-11-18 23:29:29,266.98,deposit
2256,,2024-09-16 21:29:17,440.42,deposit
2257,709,2022-04-01 16:08:17,389.5,deposit
2258,936,2022-12-28 00:24:30,,refund
2259,407,2024-10-15 04:31:53,405.07,refund
2260,940,2024-04-22 07:00:09,38.2,withdrawal
2261,165,2023-08-08 10:41:16,319.46,deposit
2202,733,2023-08-07 21:01:45,345.94,deposit
2263,177,2023-07-04 01:18:58,71.21,withdrawal
2264,604,2024-09-08 14:19:10,17.51,deposit
2265,,2023-03-30 16:02:41,208.1,refund
2266,19,2023-03-27 11:35:27,201.84,refund
2267,174,2024-05-26 07:51:12,217.06,withdrawal
2268,436,2023-01-06 15:07:39,112.51,refund
2269,881,2024-08-31 23:09:28,458.18,purchase
2270,,2024-08-03 03:53:36,42.67,withdrawal
2271,631,2025-06-27 10:36:06,338.38,
2272,965,2025-01-28 15:35:51,85.91,
2273,522,2024-12-22 23:11:29,94.68,refund
2274,54,2025-06-15 09:02:36,32.64,refund
2275,519,2023-05-29 02:14:49,206.73,deposit
2276,171,2024-08-26 00:40:51,,withdrawal
2277,763,2024-08-20 19:10:43,113.97,refund
2278,75,2022-03-04 06:05:49,,deposit
2279,502,2024-08-04 21:58:43,371.09,refund
2280,973,2024-04-07 13:39:40,265.05,refund
2281,119,,78.97,deposit
2282,257,2023-10-02 19:44:30,424.19,withdrawal
2283,615,2022-02-22 08:28:20,183.3,refund
1686,604,2023-03-04 23:01:57,68.72,withdrawal
2285,103,2023-07-10 10:45:51,76.76,
2286,654,2024-05-06 02:39:41,55.44,refund
2287,851,2024-07-22 11:43:17,243.9,refund
2288,864,2023-01-08 02:47:16,37.8,purchase
2289,974,2022-01-03 08:13:01,426.18,refund
2290,702,2022-06-17 06:31:45,325.7,deposit
2291,398,,354.52,purchase
2292,151,2022-02-24 06:37:59,127.66,purchase
2293,8,2025-04-04 06:52:57,,deposit
2294,420,2023-05-15 04:56:25,345.79,deposit
2295,456,2022-02-13 05:44:54,250.55,refund
2296,714,2022-06-22 06:47:26,93.99,deposit
1782,605,2025-08-13 06:50:41,421.31,withdrawal
2298,529,2024-01-07 05:50:47,137.83,withdrawal
2299,518,2023-07-03 05:18:14,146.99,refund
2300,910,2023-06-19 01:50:26,,purchase
850,577,2024-01-04 18:11:36,83.88,withdrawal
2302,1,2025-03-07 09:16:33,189.46,purchase
2303,920,2022-03-03 20:23:45,231.84,deposit
2304,187,,476.26,purchase
2305,554,2025-07-21 19:08:31,,purchase
2306,,2024-08-19 20:34:52,232.11,purchase
2307,23,2024-04-26 19:30:35,444.25,refund
2308,767,2022-10-06 04:25:37,291.58,purchase
2309,93,2025-06-18 22:30:21,56.59,refund
2310,971,2022-09-15 11:12:30,146.36,purchase
2311,73,2024-02-07 10:29:48,418.57,withdrawal
2312,951,2022-01-21 03:18:05,115.15,deposit
2313,399,2023-08-19 14:34:13,347.99,withdrawal
2314,799,2024-04-18 11:56:33,18.98,withdrawal
2315,511,2022-08-11 02:13:13,66.85,purchase
2316,77,2022-07-24 19:40:38,440.8,refund
2317,254,2022-02-04 21:28:53,314.28,purchase
2318,584,2023-07-08 02:01:27,194.82,deposit
2319,705,2024-03-07 22:05:00,261.74,purchase
2320,123,2024-11-16 19:35:47,424.85,deposit
2321,,2023-02-03 15:27:44,145.79,
2322,395,2024-01-29 23:36:30,74.55,purchase
2323,590,2022-09-12 17:50:54,389.13,purchase
2324,937,2024-04-01 19:08:53,134.33,withdrawal
2325,341,2023-01-25 11:24:49,121.99,purchase
2326,352,2022-03-22 14:12:57,210.58,deposit
2327,525,2022-05-05 04:11:31,363.8,
2328,101,2022-04-19 16:44:41,302.31,
2329,722,2024-04-04 12:17:53,381.03,withdrawal
2330,714,2023-12-31 10:30:19,174.7,refund
2331,848,,359.77,
2332,490,2022-01-04 18:34:24,368.62,withdrawal
2333,416,2022-05-24 08:19:55,208.19,withdrawal
2334,,,187.17,purchase
2335,501,2023-10-17 19:46:31,205.76,purchase
2336,182,2024-11-11 07:04:32,490.53,deposit
2337,498,2024-03-07 11:52:46,301.08,purchase
2338,497,,443.15,withdrawal
2339,587,2024-01-03 03:10:44,127.4,deposit
2340,992,2023-08-09 14:22:46,188.64,withdrawal
1151,534,2024-02-01 21:26:51,422.29,deposit
2342,130,2025-08-01 19:09:23,491.87,deposit
2343,51,2023-05-06 01:46:59,267.01,refund
2344,563,2025-05-29 00:19:19,232.11,withdrawal
2345,10,2025-03-11 21:17:11,375.52,refund
2346,985,2023-05-04 15:57:44,249.19,deposit
2347,117,2024-09-03 04:14:07,463.06,refund
2348,597,2024-11-11 07:26:50,305.97,deposit
2349,994,2025-03-11 20:15:14,36.73,refund
2350,365,2024-02-10 05:10:00,181.95,purchase
2351,905,2022-11-10 15:57:06,,refund
2352,895,2023-05-19 11:48:43,398.14,refund
2353,569,2023-10-08 00:30:48,490.88,withdrawal
2354,892,2023-11-08 04:05:15,374.65,withdrawal
2355,150,2022-07-02 23:14:35,471.74,refund
2356,788,2022-08-16 02:05:34,284.93,refund
2357,84,2022-05-30 18:44:58,446.93,withdrawal
2358,698,2024-01-29 15:06:32,138.12,withdrawal
2359,108,2024-03-24 15:04:35,434.47,purchase
2360,120,2024-04-22 15:14:37,433.14,purchase
2361,637,2022-01-07 15:39:58,395.52,refund
2362,751,2024-09-16 03:25:33,371.67,deposit
2363,98,2024-11-10 13:53:32,455.63,deposit
2364,936,2025-01-30 22:33:45,136.16,deposit
